SMILES,Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
CCOC(=O)N(CC)CC,-1.0651,145.202,1.4847,39.943000000000005,10.0,2.0,0.0,3.0,3.0,60.0,0.0,0.0,0.0,0.0,29.54,61.963804713963206,3.649620758476938,99.7792291661388
Oc1cc(O)c(c(O)c1)C(=O)c2ccccc2,-1.8708,230.219,2.0343999999999998,61.31090000000003,17.0,4.0,3.0,4.0,2.0,86.0,2.0,0.0,0.0,2.0,77.75999999999999,97.39766279658942,2.521690657933588,537.8821875173596
OC[C@H]1OC2(COC3(CO2)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]1O,-0.0058,324.282,-4.348399999999995,65.31080000000004,22.0,10.0,6.0,10.0,2.0,128.0,0.0,3.0,3.0,3.0,158.3,124.95570425680816,1.7312996703803112,370.7111556742056
CC(C)Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.8226,312.42,2.1196,80.11390000000002,20.0,6.0,2.0,8.0,5.0,108.0,2.0,0.0,0.0,2.0,97.97,121.64690735689253,2.1561421228361213,677.7378146627927
CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2,-1.9733,376.13600000000025,4.558300000000004,84.59440000000004,18.0,2.0,1.0,4.0,3.0,100.0,1.0,1.0,1.0,2.0,29.26,126.1799284596394,2.079773280451332,414.5001729075137
OCCN(Cc1ccc(Oc2ccc(cc2)[N+]([O-])=O)cc1)C(=O)C(Cl)Cl,-5.1241,399.23,3.511700000000002,97.60920000000002,26.0,5.0,1.0,9.0,8.0,138.0,2.0,0.0,0.0,2.0,92.91,159.40185082575724,2.02276670984657,750.7534807965404
CCCCCCCCCC(C(O)=O)C(O)=O,-3.3016,230.304,2.9125000000000005,61.37160000000004,16.0,2.0,2.0,4.0,10.0,94.0,0.0,0.0,0.0,0.0,74.6,96.66512599067184,3.4846981619629878,199.06429996996872
FC(F)(F)c1[nH]c2ccc(Cl)c(Cl)c2n1,-3.5677,255.026,3.8885,51.1157,15.0,1.0,1.0,7.0,0.0,80.0,2.0,0.0,0.0,2.0,28.68,92.0099568301316,2.716164445381658,518.3165183204861
CCC1(C(=O)NC(=O)NC1=O)C2=CC3CCC(C3)C2,-2.7696,262.309,1.4952,67.93640000000002,19.0,3.0,2.0,5.0,2.0,102.0,0.0,2.0,3.0,3.0,75.27000000000001,111.36069268956088,2.008160336598171,474.91954501412886
C[C@H](CC(O)=O)C(O)=O,0.6311,132.11499999999998,0.1818,29.05259999999999,9.0,2.0,2.0,4.0,3.0,52.0,0.0,0.0,0.0,0.0,74.6,52.110531189895525,3.632432151939845,128.919684538544
NC(C(O)C(O)C(O)CO)C(O)=O,-0.8590000000000001,195.171,-3.5267000000000004,40.71740000000001,13.0,6.0,6.0,7.0,5.0,78.0,0.0,0.0,0.0,0.0,144.24,74.03654315784912,4.235100562818548,174.5074118380366
C(Cc1ccccc1)NCc2ccccc2,-2.7229,211.308,3.018900000000001,68.29470000000003,16.0,1.0,1.0,1.0,5.0,82.0,2.0,0.0,0.0,2.0,12.03,97.13318585235888,1.6982174709605096,352.7948325711524
CCc1ccc(NC(C)=O)cc1,-2.1453,163.22,2.2074,50.12370000000003,12.0,1.0,1.0,2.0,2.0,64.0,1.0,0.0,0.0,1.0,29.1,72.60255586073521,2.709147824373649,263.6719978261821
OCCCCCCCCCCC([O-])=O,-2.7039,201.286,1.2394999999999998,53.64580000000005,14.0,3.0,1.0,3.0,10.0,84.0,0.0,0.0,0.0,0.0,60.36,86.13866177623144,2.884064614706359,134.49433360163272
COc1cc(OC)c2C(=O)C3(Oc2c1)C(C)CC(=O)C=C3OC,-3.699,318.32500000000005,2.1569000000000003,81.11550000000003,23.0,6.0,0.0,6.0,3.0,122.0,1.0,0.0,2.0,3.0,71.06,133.521726156732,2.1985713585727407,720.0389316296885
CCOC(C)C(=O)C=O,-0.1554,130.143,0.1794,32.158999999999985,9.0,3.0,0.0,3.0,4.0,52.0,0.0,0.0,0.0,0.0,43.370000000000005,54.00055102940699,3.5787109648268176,108.87060032410332
Clc1ccc(cc1)C(C(=O)C2C(=O)c3ccccc3C2=O)c4ccccc4,-3.5738,374.8230000000001,4.736400000000003,103.33700000000002,27.0,3.0,0.0,4.0,4.0,132.0,3.0,0.0,1.0,4.0,51.21,161.15230347709178,1.7945238050547323,1003.733318280144
Cc1cc2ccccc2c3ccc4ccccc4c13,-6.5920000000000005,242.321,5.454620000000004,83.69700000000006,19.0,0.0,0.0,0.0,0.0,90.0,4.0,0.0,0.0,4.0,0.0,111.8413388290992,2.3547447512611064,916.7400111490208
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.0109,256.348,5.763040000000004,88.43400000000005,20.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,0.0,4.0,0.0,118.2062809434958,2.3923893547034303,955.5588177778452
CCc1c2ccccc2cc3c1ccc4ccccc34,-6.796,256.348,5.708600000000004,88.33800000000006,20.0,0.0,0.0,0.0,1.0,96.0,4.0,0.0,0.0,4.0,0.0,118.2062809434958,2.3005272171141318,932.2283742957518
N[S](=O)(=O)c1cccc(c1)[S](N)(=O)=O,-2.1693,236.274,-1.0185999999999995,49.18840000000001,14.0,4.0,2.0,8.0,2.0,78.0,1.0,0.0,0.0,1.0,120.32,81.63273629835255,3.436614784321693,499.69916585523896
Cc1cc(C)c[n+]([O-])c1,0.9095,123.155,0.93684,34.876,9.0,1.0,0.0,2.0,0.0,48.0,1.0,0.0,0.0,1.0,26.94,54.339179067506,3.165670309917317,169.67835570708544
NCc1ccccn1,0.966,108.14399999999998,0.5403000000000001,32.1284,8.0,2.0,1.0,2.0,1.0,42.0,1.0,0.0,0.0,1.0,38.91,48.3558839118528,2.8320858350070908,147.87452390041133
NCc1ccncc1,0.966,108.14399999999998,0.5403000000000001,32.1284,8.0,2.0,1.0,2.0,1.0,42.0,1.0,0.0,0.0,1.0,38.91,48.3558839118528,2.8320858350070908,147.87452390041133
CCO[P](=O)(OCC)SCC(=O)NC(C)(C)C#N,-0.6237,294.31300000000005,2.3190800000000005,71.15120000000005,18.0,6.0,1.0,8.0,8.0,104.0,0.0,0.0,0.0,0.0,88.41999999999999,111.68941954636492,4.333509883249055,357.3794052589087
CCO[P](=S)(OCC)Oc1ccc(N)cc1,-2.826,261.283,2.945100000000001,69.01940000000002,16.0,5.0,1.0,6.0,6.0,90.0,1.0,0.0,0.0,1.0,53.71,100.95162606582974,2.748340736579641,358.8318207440149
Clc1cc(Cl)nc(n1)c2ccccc2,-4.9544,225.07800000000003,3.450400000000002,57.48800000000002,14.0,2.0,0.0,4.0,1.0,70.0,2.0,0.0,0.0,2.0,25.78,91.5343257412174,2.521303589694852,422.8799157979306
CCCCCC1CCCC1,-6.0863,140.26999999999998,3.7569000000000026,46.10000000000002,10.0,0.0,0.0,0.0,4.0,60.0,0.0,1.0,1.0,1.0,0.0,65.0178989038698,1.9111701105978576,70.10749561002055
Cc1cc(ccc1N=Nc2ccccc2)N(CCO)CCO,-4.1254,299.3740000000001,3.201420000000004,88.18160000000005,22.0,5.0,2.0,5.0,7.0,116.0,2.0,0.0,0.0,2.0,68.42,130.10828691662857,2.1658797830782097,608.5560446706214
COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.543,294.33600000000007,1.17662,74.98390000000002,20.0,6.0,2.0,8.0,4.0,106.0,2.0,0.0,0.0,2.0,107.2,116.42175151878992,2.3259791707111312,713.9823358039899
OC(=O)CN1C(=O)Sc2cccc(Cl)c12,-2.6087,243.671,1.8010000000000004,58.73080000000001,15.0,4.0,1.0,6.0,2.0,78.0,2.0,0.0,0.0,2.0,59.3,93.33347879714394,2.764855679937048,586.5452489241367
NNC(=O)CC(=O)NN,-0.121,132.123,-2.6437,29.277200000000008,9.0,4.0,4.0,6.0,2.0,52.0,0.0,0.0,0.0,0.0,110.24,51.51195725842176,3.4713176263221484,108.9811553790729
C[C@H]([NH3+])C(C)(C)C,0.9861,102.201,0.6628999999999994,31.80509999999999,7.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,27.64,45.903852296825306,3.541196965079901,49.69058447171098
NNC(=O)C(O)C(O)C(O)C(O)CO,-0.4985,210.186,-4.587799999999996,43.44310000000003,14.0,7.0,7.0,8.0,5.0,84.0,0.0,0.0,0.0,0.0,156.26999999999998,79.55654136169214,4.296163703795438,189.16054269564705
[nH]1c2ccccc2nc1c3occc3,-3.414,184.198,2.8229000000000006,53.79570000000002,14.0,2.0,1.0,3.0,1.0,68.0,3.0,0.0,0.0,3.0,41.82,80.39329952333385,2.2440947752499047,518.4490170061054
Brc1ccc2Nc3ccccc3Sc2c1,-6.1119,278.17400000000004,4.657300000000001,67.98970000000001,15.0,2.0,1.0,3.0,0.0,74.0,2.0,0.0,1.0,3.0,12.03,101.02318598664642,2.108606050374169,524.7806108146203
Ic1ccc2Nc3ccccc3Sc2c1,-6.9278,325.1740000000001,4.499400000000001,73.00670000000002,15.0,2.0,1.0,3.0,0.0,74.0,2.0,0.0,1.0,3.0,12.03,106.41747650204871,2.108606050374169,524.7806108146203
ClCC[S](=O)(=O)CC[S](=O)(=O)CCCl,-1.4486,283.198,0.2936000000000003,58.74760000000003,14.0,4.0,0.0,8.0,7.0,86.0,0.0,0.0,0.0,0.0,68.28,94.4212908171491,4.189486886758264,310.02779400832594
OC(=O)CN(CC(O)=O)Cc1cc2C(=O)c3ccccc3C(=O)c2c(O)c1O,-1.8077,385.32800000000015,0.8443999999999996,93.62720000000004,28.0,7.0,4.0,9.0,6.0,144.0,2.0,0.0,1.0,3.0,152.43999999999997,157.62011805197054,2.077270368327061,1010.8339616054124
COC(=O)c1ccc(O)c(Cl)c1,-2.873,186.594,1.8322,44.45630000000002,12.0,3.0,1.0,4.0,1.0,64.0,1.0,0.0,0.0,1.0,46.53,74.5338546569185,3.0455637915397915,309.1713244639388
CCC(O)C(C)(C)C,-1.1514,116.204,1.8034,35.75279999999999,8.0,1.0,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,20.23,51.723137466405205,3.623281003705976,61.27730243901708
OC(=O)C[C@@H](Cl)C(O)=O,-0.7953,152.53300000000002,0.1531000000000001,29.52959999999999,9.0,2.0,2.0,5.0,3.0,52.0,0.0,0.0,0.0,0.0,74.6,56.0488553023806,3.632432151939845,132.52932501298082
CCCCCCC(C(O)=O)C(O)=O,-1.6566,188.223,1.7422000000000002,47.520600000000016,13.0,2.0,2.0,4.0,7.0,76.0,0.0,0.0,0.0,0.0,74.6,77.57029964748197,3.7087999066177497,162.4535151183479
OC(=O)COc1c(Cl)ccc(Cl)c1Cl,-2.6198,255.484,3.1102000000000007,54.602800000000016,14.0,2.0,1.0,6.0,3.0,76.0,1.0,0.0,0.0,1.0,46.53,95.14038711068184,2.9450227685135126,365.0942913293867
COCC(=O)c1ccccc1,-0.7616,150.177,1.5157,42.64850000000003,11.0,2.0,0.0,2.0,3.0,58.0,1.0,0.0,0.0,1.0,26.3,65.80129679223742,2.6930079504145,228.57786591623355
[Cl-].Cl/C=C/C[N+]12CN3CN(CN(C3)C1)C2,0.0829,251.16099999999997,-2.7484999999999955,54.83940000000003,15.0,3.0,0.0,6.0,2.0,86.0,0.0,4.0,4.0,4.0,9.72,101.6573570970704,8.533330226667825e-07,233.55374652283
C\C=C/CO,0.3621,72.107,0.5548,21.899799999999995,5.0,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,20.23,31.938708091031128,2.622415807990217,30.62919048309069
[O-][N+](=O)C(CCl)([N+]([O-])=O)[N+]([O-])=O,-0.2586,199.506,-0.2909000000000001,34.43420000000001,12.0,6.0,0.0,10.0,4.0,68.0,0.0,0.0,0.0,0.0,129.42000000000002,69.36638653660722,5.185144767694768,202.90859697359195
CCC(CC)(C(O)=O)C(CC)(CC)C(O)=O,-2.9644,230.30399999999997,2.7684000000000006,61.30160000000004,16.0,2.0,2.0,4.0,7.0,94.0,0.0,0.0,0.0,0.0,74.6,96.6651259906718,5.780992298907336,234.19232562657197
CCCCOCCC(=O)OC,-1.2909,160.213,1.3662,42.360000000000014,11.0,3.0,0.0,3.0,6.0,66.0,0.0,0.0,0.0,0.0,35.53,67.68245838766332,2.9549874302986416,101.5102929745152
CCSc1nc(NC(C)C)nc(NC(C)C)n1,-4.2031,255.391,2.624200000000001,73.74240000000003,17.0,6.0,2.0,6.0,6.0,96.0,1.0,0.0,0.0,1.0,62.73,107.23271837009068,2.914930496055376,325.4650689235082
CC(C)C(=O)Oc1ccc(cc1)[N+]([O-])=O,-3.9588,209.201,2.1562,53.56940000000002,15.0,4.0,0.0,5.0,3.0,80.0,1.0,0.0,0.0,1.0,69.44,86.81921462913384,2.727326259883217,369.5137076538769
CCCCOC(=O)CCOC,-1.2135,160.21299999999997,1.3662,42.360000000000014,11.0,3.0,0.0,3.0,6.0,66.0,0.0,0.0,0.0,0.0,35.53,67.68245838766332,3.089479528269324,101.5102929745152
[O-][N+](=O)c1cc2cccnc2c3ncccc13,-3.9172,225.207,2.6912000000000003,63.69840000000002,17.0,4.0,0.0,5.0,1.0,82.0,3.0,0.0,0.0,3.0,68.92,95.8870038673602,2.590696146592083,739.9847966621533
CCC1=CNC(=O)NC1=O,-1.9424,140.14199999999997,-0.3744,37.06139999999999,10.0,2.0,2.0,4.0,1.0,54.0,1.0,0.0,0.0,1.0,65.72,56.923627510270734,3.338083056275549,323.0099680885666
CNC(CC(O)=O)C(O)=O,-0.7544,147.13,-0.8662999999999996,32.73629999999999,10.0,3.0,3.0,5.0,4.0,58.0,0.0,0.0,0.0,0.0,86.63,57.66039337350357,3.8334832964994,144.58337707694835
OC(=O)c1ccccc1CC(=O)c2ccccc2C(O)=O,-2.7910000000000004,284.267,2.5084,74.83710000000002,21.0,3.0,2.0,5.0,5.0,106.0,2.0,0.0,0.0,2.0,91.67,120.02129958767078,2.356407631741776,718.1122046858368
OC(=O)c1ccc(c(c1)C(O)=O)[N+]([O-])=O,-1.3391,211.129,0.9912,47.01499999999999,15.0,4.0,2.0,7.0,3.0,78.0,1.0,0.0,0.0,1.0,117.74,82.72577477526953,3.3963489782409875,452.4451582999609
Clc1ccc(cc1)N=Nc2ccccc2,-5.7023,216.671,4.7554000000000025,62.07000000000003,15.0,2.0,0.0,3.0,2.0,74.0,2.0,0.0,0.0,2.0,24.72,93.23854139693177,2.1529892819390977,448.8081523848772
[O-][N+](=O)c1oc(cc1)\C=N\N2CCCOC2=O,-3.4757,239.18699999999995,1.364,55.62740000000003,17.0,6.0,0.0,8.0,3.0,90.0,1.0,1.0,1.0,2.0,98.18,95.59794703037652,2.0323424511000088,466.95131193342166
O=C1Cc2c(O1)ccc3ccccc23,-2.7078,184.194,2.3013000000000003,53.28700000000002,14.0,2.0,0.0,2.0,0.0,68.0,2.0,0.0,1.0,3.0,26.3,81.1121880560468,2.3857353309418894,528.8328093513567
CC[C@@H]1[C@@H](O)N2[C@H]3C[C@@H]1C4C(O)[C@@]5(C[C@H]24)[C@H]3N(C)c6ccccc56,-2.8266,326.44000000000005,1.5545,91.73460000000006,24.0,4.0,2.0,4.0,1.0,128.0,1.0,5.0,6.0,7.0,46.940000000000005,142.6195717982021,1.595723318205141,723.3453291572417
CCCCCCCCCCC(C(O)=O)C(O)=O,-3.99,244.331,3.302600000000001,65.98860000000005,17.0,2.0,2.0,4.0,11.0,100.0,0.0,0.0,0.0,0.0,74.6,103.03006810506844,3.431221635663612,211.45935200003711
Cc1ccc(O)c(CO)c1,-0.3143,138.166,1.1929199999999998,38.7666,10.0,2.0,2.0,2.0,1.0,54.0,1.0,0.0,0.0,1.0,40.46,59.749754852682194,3.090683646458197,230.6992424462252
CCOC(=O)c1[nH]c(C=O)c(CC)c1C,-2.7186,209.24499999999995,1.87472,56.25170000000003,15.0,3.0,1.0,4.0,4.0,82.0,1.0,0.0,0.0,1.0,59.16,88.63174777088192,3.1439756468869144,379.4299073826788
OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,-4.1718,282.221,3.542200000000001,65.923,20.0,3.0,2.0,7.0,3.0,104.0,2.0,0.0,0.0,2.0,62.22,111.44025377992726,2.337930511639871,641.5085495074974
CC(=O)CC1CCCCN1,-0.4509,141.214,1.1076,40.93970000000001,10.0,2.0,1.0,2.0,2.0,58.0,0.0,1.0,1.0,1.0,29.1,61.99939895872839,2.191916391200333,116.4259988171292
CC\C(NO)=C(\CC)N=O,-2.5525,144.17399999999998,1.7632,38.3252,10.0,4.0,2.0,4.0,4.0,58.0,0.0,0.0,0.0,0.0,61.69,59.86722498714085,4.346018801671423,136.68324254705823
O=[P](N1CCOCC1)(N2CCOCC2)N3CCOCC3,0.2984,305.31500000000005,0.0911000000000012,74.78250000000004,20.0,4.0,0.0,8.0,3.0,116.0,0.0,3.0,3.0,3.0,54.48,119.8144855521028,1.8129924932639865,300.3078350681549
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,-3.1435,278.33700000000005,1.47644,73.16890000000002,19.0,5.0,2.0,7.0,3.0,100.0,2.0,0.0,0.0,2.0,97.97,111.30820628928306,2.304477129711624,696.1693645265303
CC1CCC(C)(C)C1,-4.4784,112.216,2.832600000000001,36.79599999999999,8.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,1.0,1.0,0.0,52.288014675076575,2.4354397213453027,82.03910001730776
CC1NC(=O)CNC1=O,0.2903,128.131,-1.3790999999999998,30.6144,9.0,2.0,2.0,4.0,0.0,50.0,0.0,1.0,1.0,1.0,58.2,52.615956899190365,2.535054425271875,155.03698459046726
CN(C=C)N=O,-0.4579,86.094,0.7431,23.754999999999992,6.0,2.0,0.0,3.0,2.0,34.0,0.0,0.0,0.0,0.0,32.67,36.20423389910734,3.206906886091862,53.81353752812509
O=C1NC=NC=C1,0.586,96.08899999999998,-0.2300999999999999,24.8577,7.0,2.0,1.0,3.0,0.0,36.0,1.0,0.0,0.0,1.0,45.75,40.03222118143375,3.27532977603021,175.38621243302316
OC1=C(Br)C=CC=CC1=O,-2.4352,201.019,1.5148999999999997,42.07680000000001,10.0,2.0,1.0,3.0,0.0,52.0,1.0,0.0,0.0,1.0,37.3,66.26519413731032,3.5276549536297805,295.80075915911806
CC(=O)C1(C)CO1,0.3797,100.117,0.3642999999999999,25.03799999999999,7.0,2.0,0.0,2.0,1.0,40.0,0.0,1.0,1.0,1.0,29.6,42.4682556614374,2.5466113409770674,102.64778179757931
CCSC(=S)NCC(O)=O,-1.0882,179.266,0.6985999999999999,46.36850000000001,10.0,3.0,2.0,5.0,3.0,58.0,0.0,0.0,0.0,0.0,49.33,69.18652779383392,3.3038725481541023,137.60964047443682
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0.3487,342.297,-5.395599999999993,68.64140000000003,23.0,11.0,8.0,11.0,5.0,136.0,0.0,2.0,2.0,2.0,189.53,130.43645768522254,2.128188408986388,393.2032272794937
CCN(CC)C(=O)OC,-0.2918,131.17499999999998,1.0946,35.32599999999999,9.0,2.0,0.0,3.0,2.0,54.0,0.0,0.0,0.0,0.0,29.540000000000003,55.59886259956661,3.6437564476124793,89.05865002596164
OC(=O)CCC(=O)c1cccc2ccccc12,-3.4833,228.247,2.887300000000001,65.14830000000003,17.0,2.0,1.0,3.0,4.0,86.0,2.0,0.0,0.0,2.0,54.37,98.69011406110216,2.34697086323985,567.193960054953
CC1(C)[C@@H]2CC[C@@](C)(C2)C1=O,-1.8507,152.237,2.401700000000001,44.23600000000002,11.0,1.0,0.0,1.0,0.0,62.0,0.0,2.0,2.0,2.0,17.07,68.17358985038433,2.416428519178835,210.15777938858872
N[P](N)(=O)c1ccccc1,-1.1482,156.125,0.4223999999999995,42.05730000000001,10.0,1.0,2.0,4.0,1.0,54.0,1.0,0.0,0.0,1.0,69.11,59.51320316513184,3.087636787033165,253.71014322559097
NCCCNc1ccccc1,-1.6543,150.22499999999997,1.4472999999999998,48.603100000000026,11.0,2.0,2.0,2.0,4.0,60.0,1.0,0.0,0.0,1.0,38.05,67.41598234330755,2.2758012873675093,184.01403827281283
CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)[S](C)(=O)=O)[N+]([O-])=O,-5.7601,345.3770000000001,2.5329000000000006,85.65560000000004,23.0,7.0,0.0,10.0,8.0,128.0,1.0,0.0,0.0,1.0,123.66,133.67718141726277,3.769656534349374,675.4151960929466
OC(=O)c1ccccc1C(=O)Nc2ccccc2,-4.0814,241.246,2.637100000000001,67.79650000000002,18.0,2.0,2.0,4.0,3.0,90.0,2.0,0.0,0.0,2.0,66.39999999999999,103.8855216902458,2.2708322641159984,578.6027923612364
[I-].CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c4ccccc14,-2.6816,480.39300000000026,2.601600000000001,115.43000000000004,28.0,1.0,0.0,3.0,4.0,142.0,3.0,0.0,1.0,4.0,7.12,184.0781883055593,2.2499975512527404e-06,1063.085835349661
[O-]C(=O)c1cccc(Cl)c1[N+]([O-])=O,-2.6323,200.557,0.6116999999999999,42.4369,13.0,4.0,0.0,6.0,2.0,68.0,1.0,0.0,0.0,1.0,83.26999999999998,77.70834303551482,3.427344204506423,376.7553335743196
CCOC[C@H](N)C(O)=O,0.524,133.147,-0.5651999999999995,32.10419999999999,9.0,3.0,2.0,4.0,4.0,54.0,0.0,0.0,0.0,0.0,72.55000000000001,53.60821126417535,3.2659073992264416,94.2038970536883
OC(=O)CCSSCCC(O)=O,-0.9301,210.276,1.3172,49.42160000000002,12.0,4.0,2.0,6.0,7.0,70.0,0.0,0.0,0.0,0.0,74.6,78.1216554413723,3.0073056362946597,141.6270750562502
C/C=C/C#N,-0.4287,67.09100000000001,1.08608,20.426999999999992,5.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,23.79,31.53705402030383,3.044400719010069,66.20736108013043
CCCC(O)C=C,-0.5993,100.161,1.3334,31.111799999999985,7.0,1.0,1.0,1.0,3.0,42.0,0.0,0.0,0.0,0.0,20.23,44.66859231982434,2.9843602328703267,50.14170945007629
CC(C)C(O)C=C,-0.515,100.161,1.1893,31.041799999999984,7.0,1.0,1.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,20.23,44.668592319824334,3.329976597974793,57.20035947603792
CCC(O)\C=C\C,-0.4198,100.161,1.3334,31.111799999999985,7.0,1.0,1.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,20.23,44.66859231982434,3.159487600385118,57.20035947603792
OC(=O)C(=O)C(c1ccccc1)c2ccccc2,-2.3354,240.258,2.472200000000001,67.36980000000003,18.0,2.0,1.0,3.0,4.0,90.0,2.0,0.0,0.0,2.0,54.37,104.70060162103438,2.484673344040051,506.96610164809874
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,-2.9342,279.34,2.6670000000000007,78.06040000000004,20.0,3.0,2.0,6.0,2.0,110.0,1.0,0.0,0.0,1.0,70.67,118.6470875016837,2.687869436009675,492.682650032856
O=[P](Oc1ccccc1)(N2CCOCC2)N3CCOCC3,0.3925,312.30600000000004,1.8378999999999996,79.46050000000005,21.0,4.0,0.0,7.0,4.0,116.0,1.0,2.0,2.0,3.0,51.24,124.68826966627545,1.8335359910017608,465.0071915242801
CCCCOC(=O)CCO,-1.2899,146.18599999999998,0.7121,37.5698,10.0,3.0,1.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,46.53,60.99820479595585,3.052375189045708,90.85200900961468
OC(=O)CC(SC(CC(O)=O)C(O)=O)C(O)=O,-0.4908,266.227,-0.4245999999999999,54.9442,17.0,5.0,4.0,9.0,8.0,96.0,0.0,0.0,0.0,0.0,149.2,99.2399792629302,4.669056914112521,306.41688017891374
Cc1cccc(O)c1[N+]([O-])=O,-1.64,153.137,1.60882,39.49820000000002,11.0,3.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,63.37,63.243554708589386,3.318913173486668,275.4872022742226
ClCC(=O)NC(=O)CCl,-2.2304,169.99499999999998,0.1067999999999998,34.5897,9.0,2.0,1.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,46.17,62.31351620847829,3.4713176263221484,111.7360428812364
C1CCC(CC1)N(Sc2sc3ccccc3n2)C4CCCCC4,-6.7886,346.5650000000002,6.270800000000006,101.06200000000008,23.0,4.0,0.0,4.0,4.0,124.0,2.0,2.0,2.0,4.0,16.130000000000003,147.35904317448816,1.552957122061705,576.0862503322794
COc1cc(C([O-])=O)c(cc1OC)[N+]([O-])=O,-0.7543,226.164,-0.0245000000000001,50.53090000000001,16.0,6.0,0.0,7.0,4.0,86.0,1.0,0.0,0.0,1.0,101.73,90.36205149644012,3.472364748554156,400.8705052495279
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,-4.1949,313.309,2.789500000000001,83.45520000000003,23.0,5.0,1.0,6.0,4.0,118.0,2.0,0.0,0.0,2.0,81.69999999999999,132.57472684029716,2.127760005841159,736.9038758623769
O=[S](=O)(N1CCCCC1)c2ccccc2,-2.5365,225.313,1.8612,59.05180000000004,15.0,2.0,0.0,4.0,2.0,82.0,1.0,1.0,1.0,2.0,37.38,90.77089210056926,2.263931581175127,407.4738789024436
CCN(CC)C(C#N)c1ccccc1,-0.9738,188.27400000000003,2.5930800000000005,57.71700000000004,14.0,2.0,0.0,2.0,4.0,74.0,1.0,0.0,0.0,1.0,27.03,85.77346915754872,2.8791512162471458,295.84780984827137
[O-][N+](=O)Cc1ccc2ccccc2n1,-2.0545,188.186,2.0115,52.441400000000016,14.0,3.0,0.0,4.0,2.0,70.0,2.0,0.0,0.0,2.0,56.03,80.35063346907509,2.4574956097268665,482.2606222531353
CCO[P](=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.3522,299.28800000000007,2.5801000000000007,74.47900000000003,19.0,5.0,0.0,7.0,5.0,102.0,1.0,0.0,1.0,2.0,55.84,116.27466020249584,2.4501912093629694,529.6027401906489
OC(=O)C(S)CCC(S)C(O)=O,-2.4758,210.27600000000004,0.5326,50.05360000000002,12.0,4.0,4.0,6.0,5.0,70.0,0.0,0.0,0.0,0.0,74.6,80.78560663109562,3.6806583316694943,162.38689879982144
CCSC(=S)N[C@@H](CC(O)=O)C(O)=O,-1.3863,237.302,0.5419,57.54230000000001,14.0,4.0,3.0,7.0,5.0,80.0,0.0,0.0,0.0,0.0,86.63,90.87216787486696,4.156857495504796,243.8442939431395
ClCC[S](=O)(=O)CCOCC[S](=O)(=O)CCCl,-1.9408,327.2510000000001,0.3102000000000002,69.56660000000004,17.0,5.0,0.0,9.0,10.0,104.0,0.0,0.0,0.0,0.0,77.51,112.26472027544918,3.735278340097581,352.1386008980744
COc1cc(ccc1C(O)=O)C(O)=O,-1.9916,196.158,1.0916,46.912600000000005,14.0,3.0,2.0,5.0,3.0,74.0,1.0,0.0,0.0,1.0,83.83000000000001,79.55128639667323,3.245789976388745,382.788745587848
CC(=O)Nc1ccc(Cl)cc1C,-2.3097,183.638,2.606820000000001,50.49270000000002,12.0,1.0,1.0,3.0,1.0,64.0,1.0,0.0,0.0,1.0,29.1,76.54087997322026,2.9348021246299894,309.39688695312145
CCCCC1=C(C)NC(=NC1=O)N(C)C,-2.2416,209.293,1.48692,62.53370000000003,15.0,3.0,1.0,4.0,4.0,84.0,1.0,0.0,0.0,1.0,48.99,90.34664965241338,3.0460833949315185,381.9096907890864
